section_id,road_number,road_name,road_start,road_end,section_order,province,district,commune,management,start_km,end_km,length,width,road_class,terrain,temperature,moisture,surface_type,condition_class,pavement_age,traffic_level,traffic_growth,lanes,road_type,roughness,structural_no,aadt_motorcyle,aadt_carsmall,aadt_carmedium,aadt_delivery,aadt_4wheel,aadt_smalltruck,aadt_mediumtruck,aadt_largetruck,aadt_articulatedtruck,aadt_smallbus,aadt_mediumbus,aadt_largebus,aadt_total
214NT00097-01,214,Tuyến đường Ông Long - Ông Gấm,Ông Long,Ông Gấm,1,Thanh Hoa,NT,,4,0,2.5,2.5,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,tuyến đường Ông Tốn - Bãi Trắng,Ông Tốn,Bãi Trắng,1,Thanh Hoa,NT,,4,0,2,2,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường từ tràn sau UB xã - Anh Trí,Tràn sau UB xã,Anh Trí,1,Thanh Hoa,NT,,4,0,1.3,1.3,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường Tràn - Ông Nguyên,Tràn,Ông Nguyên,1,Thanh Hoa,NT,,4,0,1,1,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường Cầu Xuân Cường - Mỏ nước M. Lâm,Cầu Xuân Cường,Mỏ nước Mậu Lâm,1,Thanh Hoa,NT,,4,0,1.2,1.2,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Xã Mậu Lâm. Ông Ngào thôn Phúc Tân - Bái Nghè (Phượng Nghi),Ông Ngào thôn Phúc Tân,Bái Nghè (Phượng Nghi),1,Thanh Hoa,NT,,4,0,1.4,1.4,3,8,2,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Ao Ông Kiên Đồng Nghiêm - Cầu Đồng Vinh,ao Ông Kiên Đồng Nghiêm,Cầu Đồng Vinh,1,Thanh Hoa,NT,,4,0,0.6,0.6,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Đập Mậu Lâm - Giáp đường Mậu Lâm đi Phú Nhuận - Cầu Vạn Hòa,Đập Mậu Lâm,Cầu Vạn Hòa,1,Thanh Hoa,NT,,4,0,1,1,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Từ nhà ông Binh Bái Đa 2 đến nhà ông Khai thôn Rộc Môn - Mậu Lâm,Nhà Ông Binh Bái Đa 2 ,Mậu Lâm,1,Thanh Hoa,NT,,4,0,2.1,2.1,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường từ nhà Ông Khắc đi cầu Chùa,Ông Khắc,Cầu Chùa,1,Thanh Hoa,NT,,4,0,2.8,2.8,3,8,2,1,4,3,3,3,1,5,1,1,7,1.5,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường thôn 12 đi Hợp Thắng,Thôn 12,Hợp Thắng,1,Thanh Hoa,NT,,4,0,2.1,2.1,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Xã Cán Khê. Đường 514 - Ông Huệ,Đường 514,Ông Huệ,1,Thanh Hoa,NT,,4,0,2,2,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Nhà Ông Sơn - Giáp Bình Sơn,Ông Sơn,Giáp Bình Sơn,1,Thanh Hoa,NT,,4,0,3.7,3.7,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,bà Vân thôn 2 - Ông Thuận thôn 12,Bà Vân thôn 2,Ông Thuận thôn 12,1,Thanh Hoa,NT,,4,0,3.15,3.15,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Xã Xuân Thọ. Tuyến đường mó 1 nhà ông Sự đến nhà bà Ty,Nhà ông Sự,nhà bà Ty,1,Thanh Hoa,NT,,4,0,1.2,1.2,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường mó 1 nhà ông Kích đến nhà Ông Thỏa,Nhà ông Kích,Nhà Ông Thỏa,1,Thanh Hoa,NT,,4,0,0.91,0.91,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường mó 2 từ bà Tâm đến mó 1,bà Tâm,Mó 1,1,Thanh Hoa,NT,,4,0,0.85,0.85,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường mó 2 từ nhà văn hóa đến nhà ông Nghĩa,nhà văn hóa,Nhà Ông Nghĩa,1,Thanh Hoa,NT,,4,0,1.2,1.2,3,8,2,1,4,3,3,3,1,5,1,1,7,1.5,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường B. đông từ đường tỉnh lộ đến nhà Bà Sáu,đường tỉnh lộ,Nhà Bà Sáu,1,Thanh Hoa,NT,,4,0,1.1,1.1,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường B. đông từ nhà ông Hưng đến nhà anh Lương,nhà ông Hưng,Nhà anh Lương,1,Thanh Hoa,NT,,4,0,1,1,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường B. đông từ đường tỉnh lộ đến nhà anh Lý,đường tỉnh lộ,nhà anh Lý,1,Thanh Hoa,NT,,4,0,1,1,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường Bản 5 từ đường tỉnh lộ đến nhà ông Lai,đường tỉnh lộ,nhà ông Lai,1,Thanh Hoa,NT,,4,0,2.9,2.9,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Xã Yên thọ. Từ Gốc Đa đi Phúc Đường,Gốc Đa,Phúc Đường,1,Thanh Hoa,NT,,4,0,1.5,1.5,3,8,2,1,4,3,3,3,1,5,1,1,7,1.5,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến từ dốc bà Bảy Mân đến đỉnh Dốc Eo Đím,Dốc bà Bảy Mân,đỉnh dốc Eo Đím,1,Thanh Hoa,NT,,4,0,5.3,5.3,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến từ ngã ba thôn 7 đến giáp xã Xuân Thái,ngã ba thôn 7,giáp xã Xuân Thái,1,Thanh Hoa,NT,,4,0,4.3,4.3,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến từ ngã ba thôn 6 đến giáp xã Yên thọ,ngã ba thôn 6,giáp xã Yên thọ,1,Thanh Hoa,NT,,4,0,1.7,1.7,3,8,2,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Xã Phúc đường. Từ nhà Cúc Hưng thôn 7 đến giáp nhà Hải Đại (Nông Cống),nhà Cúc Hưng Thôn 7,Nhà Hải Đại (Nông Cống),1,Thanh Hoa,NT,,4,0,4,4,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Xã Phúc đường. Từ ngã ba bà Lăng đi dốc Lè Bò (Xuân Thái),ngã ba bà Lăng,dốc Lè Bò (Xuân Thái),1,Thanh Hoa,NT,,4,0,5.7,5.7,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Đường giao thông liên thôn Đồng Trung xã Yên Lạc đi thôn Cự Phú ,Đường giao thông liên thôn Đồng Trung xã Yên Lạc,thôn Cự Phú,1,Thanh Hoa,NT,,4,0,1,1,3,8,2,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Đường giao thông liên thôn Đồng Trung - Ba Cồn xã Yên Lạc,Đường giao thông liên thôn Đồng Trung  ,Ba Cồn xã Yên Lạc,1,Thanh Hoa,NT,,4,0,1.51,1.51,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Đường giao thông liên thôn Ao Mè - Tân Tiến,Đường giao thông liên thôn Ao Mè,Tân Tiến,1,Thanh Hoa,NT,,4,0,2,2,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,"Đường giao thông liên thôn Tân Xuân, xã Yên Lạc đi thôn Tân Tiến",Đường giao thông liên thôn Tân Xuân,Thôn Tân Tiến,1,Thanh Hoa,NT,,4,0,2.6,2.6,3,8,2,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Xã Thanh Tân. Tuyến đường Thanh Quang - Khe Cát,Thanh Quang,Khe Cát,1,Thanh Hoa,NT,,4,0,3.5,3.5,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,xã thanh tân. Tuyến đường Tân Vinh đi Thanh Vinh,Tân Vinh,Thanh Vinh,1,Thanh Hoa,NT,,4,0,3,3,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,xã thanh tân. Tuyến đường Tân Thành - Khe Cát,Tân Thành,Khe Cát,1,Thanh Hoa,NT,,4,0,3.2,3.2,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường: Thôn Đồng Tiến đi thôn Đồng Tâm,Thôn Đồng Tiến,Đồng Tâm,1,Thanh Hoa,NT,,4,0,1.3,1.3,3,8,2,1,4,3,3,3,1,5,1,1,7,1.5,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến đường: Thôn Thanh Trung đi thôn Đồng Hẩm,Thôn Thanh Trung,Đồng Hẩm,1,Thanh Hoa,NT,,4,0,1,1,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường: thôn Kỳ Thượng đi thôn Đồng Hẩm,Kỳ Thượng,Đồng Hẩm,1,Thanh Hoa,NT,,4,0,0.8,0.8,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường: Thôn Thanh Trung đi thôn Thanh Bình,Thanh Trung,Thanh Bình,1,Thanh Hoa,NT,,4,0,2.5,2.5,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường: thôn Thanh Bình đi Thôn Thanh Xuân,Thanh Bình,Thanh Xuân,1,Thanh Hoa,NT,,4,0,1.7,1.7,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường: thôn Thanh Xuân đi thôn Thanh Tâm,Thanh Xuân,Thanh Tâm,1,Thanh Hoa,NT,,4,0,2,2,3,8,2,1,4,1,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NT00097-01,214,Tuyến đường: thôn Đồng Ván đi thôn Thanh Tâm,Đồng Ván,Thanh Tâm,1,Thanh Hoa,NT,,4,0,1.8,1.8,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,tuyến đường: thôn Đồng Tiến xã Thanh Kỳ đi thôn Tân Hùng xã Thanh Tân,Đồng Tiến xã Thanh Kỳ,Tân Hùng xã Thanh Tân,1,Thanh Hoa,NT,,4,0,3.5,3.5,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến từ nhà văn hóa thôn Ao Ràng ra đến đường huyện,nhà văn hóa thôn Ao Ràng,Đường huyện,1,Thanh Hoa,NT,,4,0,0.7,0.7,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00097-01,214,Tuyến từ nhà văn hóa thôn Cây Nghia ra đến đường huyện,nhà văn hóa thôn Cây Nghia,Đường huyện,1,Thanh Hoa,NT,,4,0,0.8,0.8,3,8,2,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NT00104-01,214,thị trân bến sung.QL45 - Cầu Máng,Quốc lộ 45,"KP. Cầu Máng, thị trấn",1,Thanh Hoa,NT,,4,0,1,1,3.5,6,3,1,4,1,3,8,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214NX00001-01,214,Xã Thượng Ninh.Đường Sông Sanh - Đồng Minh,Sông Sanh,Đường HCM,1,Thanh Hoa,NX,,4,0,5,5,3,6,3,1,4,4,3,8,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00002-01,214,Xã Thượng Ninh.Đường Đức Thắng - Đông Xuân,Đường HCM,Đường tỉnh 514,1,Thanh Hoa,NX,,4,0,3,3,3,6,3,1,4,4,3,8,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00003-01,214,Xã Thượng Ninh.Đường Đức Thắng - Đồng Thanh,Đường HCM,Đồng Thanh,1,Thanh Hoa,NX,,4,0,2.2,2.2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00004-01,214,Xã Thượng Ninh.Đường Đông Xuân - Xuân Phú,Đường tỉnh 514,Xuân Phú,1,Thanh Hoa,NX,,4,0,1.2,1.2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00005-01,214,Xã Thượng Ninh.Đường Đồng Tâm - Xuân Thượng,Đường HCM,Đồng Xuân,1,Thanh Hoa,NX,,4,0,1.2,1.2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00006-01,214,Xã Thượng Ninh.Đường Xuân Thượng - Tiến Thành,Đường HCM,Làng Cốc  ,1,Thanh Hoa,NX,,4,0,1,1,3,6,3,1,4,4,3,8,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX0000-01,214,Đường Xuân Thượng - Khe Khoai - Phượng Nghi (Như Thanh),Đường HCM,Đồng Ngấn,1,Thanh Hoa,NX,,4,0,4,4,3,8,3,1,4,4,3,3,1,5,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX0000-01,214,Đường Đồng Tâm - Tân Thành (Thường Xuân),Đường HCM,Làng Cốc,1,Thanh Hoa,NX,,4,0,3,3,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00008-01,214,Xã Yên Lễ.Đường Quế - Phú Lễ,Đường HCM,Phú lễ,1,Thanh Hoa,NX,,4,0,3,3,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00009-01,214,Xã Yên Lễ.Đường Yên Thắng - Làng Pheo,Yên Thắng,Ông Chiều,1,Thanh Hoa,NX,,4,0,3,3,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00011-01,214,Xã Yên Lễ.Đường Bừa Đống,Yên Thắng,Trung Thành,1,Thanh Hoa,NX,,4,0,2.5,2.5,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00012-01,214,Xã Yên Lễ.Đường Ông Sởi - Cát Tiên,Đường HCM,Quốc lộ 45,1,Thanh Hoa,NX,,4,0,2.2,2.2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00013-01,214,Xã Yên Lễ.Đường Thanh Yên - Mỹ Ré,Thanh Yên,Đường HCM,1,Thanh Hoa,NX,,4,0,2.2,2.2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00017-01,214,Xã Yên Lễ.Đường Đồng Tô,Yên Thắng,Ngã 3 dốc Bích,1,Thanh Hoa,NX,,4,0,1.2,1.2,3.5,6,3,1,4,1,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Thấng Sơn - Yên Thắng,Thấng Sơn,Cầu Chui,1,Thanh Hoa,NX,,4,0,2,2,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Thấng Sơn - Trung Thành (Ai len),Đường YC -TQ,Ông Hóa,1,Thanh Hoa,NX,,4,0,1,1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Đường QL45 - Trạm y tế cũ,Công an huyện,Trạm y tế cũ,1,Thanh Hoa,NX,,4,0,1.1,1.1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Quế - Đồng Đa,Ông Do - Quế,Đồng đa - Quế,1,Thanh Hoa,NX,,4,0,1.7,1.7,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX0000-01,214,Đường QL15A cũ (Xuân Chính),Ông Đồng,Ông Tấn,1,Thanh Hoa,NX,,4,0,1,1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Trung Thành - Yên Xuân,Ông Tích - Trung Thành,Ông Nhất - Yên Xuân,1,Thanh Hoa,NX,,4,0,1.7,1.7,3,8,3,1,4,5,3,3,1,5,1,2,13,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX0000-01,214,Yên Xuân - Xuân Chính,Đường Y.Lễ - C. Vân,Đường 15a cũ,1,Thanh Hoa,NX,,4,0,1,1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX00019-01,214,Thị trấn Yên Cát.Đường Vành đai,QL15,Đường HCM,1,Thanh Hoa,NX,,4,0,1.9,1.9,5.5,6,3,1,4,1,4,8,2,4,2,1,10,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX00020-01,214,Thị trấn Yên Cát.Đường Yên Cát - Quang Trung,Khu phố 1,Quang Trung,1,Thanh Hoa,NX,,4,0,1.8,1.8,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00021-01,214,Thị trấn Yên Cát.Đường Dốc Vá,Thăng Bình,Tân Thành,1,Thanh Hoa,NX,,4,0,1.5,1.5,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00023-01,214,Thị trấn Yên Cát.Đường QL45 - Trại giam Thanh lâm,QL45 ,Trại giam Thanh Lâm,1,Thanh Hoa,NX,,4,0,0.62,0.62,3.5,6,3,1,4,1,4,8,2,4,1,1,10,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX00026-01,214,Thị trấn Yên Cát.Đường Z,QL15,QL15,1,Thanh Hoa,NX,,4,0,0.5,0.5,4,6,3,1,4,1,4,8,2,4,1,1,10,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX00029-01,214,Thị trấn Yên Cát.Đường Yên Cát - Thanh Yên,QL45 ,Đường HCM,1,Thanh Hoa,NX,,4,0,0.3,0.3,3.5,6,3,1,4,1,4,8,2,4,1,1,10,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Đường 15A cũ,Nhà Ông Học - Khu phố 3,Nhà Ông Cầu - Khu phố 4,1,Thanh Hoa,NX,,4,0,2.9,2.9,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX00030-01,214,Xã Hóa Quỳ.Đường Thanh Lương - Xuân Đàm,Đường HCM,Xuân Đàm,1,Thanh Hoa,NX,,4,0,7,7,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00031-01,214,Xã Hóa Quỳ.Đường tân Thịnh - Thịnh Lạc,Trường TH ,Xóm Đon,1,Thanh Hoa,NX,,4,0,3,3,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00032-01,214,Xã Hóa Quỳ.Đường Thanh Tân - Ao Lẻ,Đường HCM,Ao Lẻ,1,Thanh Hoa,NX,,4,0,3,3,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00035-01,214,Xã Hóa Quỳ.Đường Làng Đảo - Quảng Hợp,Đường HCM,làng Đảo,1,Thanh Hoa,NX,,4,0,2,2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00036-01,214,Xã Hóa Quỳ.Đường Quảng Giao - Quảng Hợp,Đường HCM,Quảng Hợp,1,Thanh Hoa,NX,,4,0,2,2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00037-01,214,Xã Hóa Quỳ.Quốc lộ 15a cũ,Đường HCM,Đường HCM,1,Thanh Hoa,NX,,4,0,1,1,3.5,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX0000-01,214,Đường Luống Đồng- Quảng Hải,Đường HCM,Quảng Hải,1,Thanh Hoa,NX,,4,0,1,1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Đường Lướng Đồng - Ngọc Re,Thanh Lương - Xuân Đàm,Ngọc Re,1,Thanh Hoa,NX,,4,0,1,1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX0000-01,214,Đường GT Tân Thịnh - Đồng Nơi,Đường Tân thịnh,Đồng Nợi,1,Thanh Hoa,NX,,4,0,1,1,3,8,3,1,4,3,3,3,2,5,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214NX00038-01,214,Xã Xuân Quỳ.Đường làng Quyền - Xuân Hương,Tràn Khe quyền,Đường Xuân Quỳ - Thanh Quân,1,Thanh Hoa,NX,,4,0,4.5,4.5,3.5,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00039-01,214,Xã Xuân Quỳ.Đường Làng Quyền - Thanh Hương,Làng Quyền,Thanh Hương,1,Thanh Hoa,NX,,4,0,1.4,1.4,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00040-01,214,Xã Xuân Quỳ.Đường Làng Quyền - Tân Thành,Làng Quyền,Đường HCM,1,Thanh Hoa,NX,,4,0,1.2,1.2,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00041-01,214,Xã Xuân Quỳ.Đường Xuân Thành - Tân Thành,Đường Xuân Quỳ - Thanh Quân,Tân Thành,1,Thanh Hoa,NX,,4,0,0.7,0.7,3,6,3,1,4,4,4,8,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214NX00042-01,214,Xã Xuân Hòa.Đường liên Thôn tái định cư,Đường HCM,Đường HCM,1,Thanh Hoa,NX,,4,0,2.8,2.8,3.5,6,3,1,4,1,4,8,2,4,1,1,10,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
